path,title,slug,content_chars,link_count,links,image_count,images,legacy_wordpress_link_count,legacy_wordpress_links
docs/companion-api/api-reference-companion/local-api/updatetokenaccount-1.md,UpdateTokenAccount,updatetokenaccount-1,5852,1,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/,0,,1,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/
docs/companion-api/api-reference-companion/remote/administrativemessage/administrative-message-values.md,Administrative message values,administrative-message-values,22603,18,#activationmethods | #activation | #complete | #eventdeleted | #deletedfromdevice | #stopped | #digitized | #exception | #replacement | ../../../klv-lookup | ../../../klv-lookup | ../../../klv-lookup | ../../../klv-lookup | ../../../klv-lookup | ../../../klv-lookup | ../../../klv-lookup | ../../../klv-lookup | ../../../klv-lookup,0,,0,
docs/companion-api/api-reference-companion/remote/administrativemessage/index.md,AdministrativeMessage,index,15149,14,#Tokenization | #3DSecure | #3DSecureCCD | #3DSAppAuth | #3DSAppFinal | administrative-message-values | administrative-message-values | ../../../klv-lookup | ../../../klv-lookup | ../../../klv-lookup | ../../../klv-lookup | ../../local-api/threedsauthenticationoutcome-1 | ../../../klv-lookup | ../../../klv-lookup,0,,0,
docs/companion-api/api-reference-companion/remote/balance.md,Balance,balance,5372,2,https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,0,,2,https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/
docs/companion-api/api-reference-companion/remote/brazilianinstallmentsettled.md,BrazilianInstallmentSettled,brazilianinstallmentsettled,5867,1,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,0,,1,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/
docs/companion-api/api-reference-companion/remote/deduct.md,Deduct,deduct,8452,1,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,0,,1,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/
docs/companion-api/api-reference-companion/remote/deductadjustment.md,DeductAdjustment,deductadjustment,5539,2,https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,0,,2,https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/
docs/companion-api/api-reference-companion/remote/deductreversal.md,DeductReversal,deductreversal,5617,2,https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,0,,2,https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/
docs/companion-api/api-reference-companion/remote/index.md,Remote API,index,2841,13,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/balance/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/brazilianinstallmentsettled/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductadjustment/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadadjustment/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauth/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauthreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/mexicaninstallmentsettled/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/stop/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/validatepin/,0,,13,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/balance/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/brazilianinstallmentsettled/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductadjustment/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadadjustment/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauth/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauthreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/mexicaninstallmentsettled/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/stop/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/validatepin/
docs/companion-api/api-reference-companion/remote/loadadjustment.md,LoadAdjustment,loadadjustment,8786,2,https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,0,,2,https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/
docs/companion-api/api-reference-companion/remote/loadauth.md,LoadAuth,loadauth,5619,2,https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,0,,2,https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/
docs/companion-api/api-reference-companion/remote/loadauthreversal.md,LoadAuthReversal,loadauthreversal,5901,3,https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,0,,3,https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/
docs/companion-api/api-reference-companion/remote/loadreversal.md,LoadReversal,loadreversal,5527,3,https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,0,,3,https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/
docs/companion-api/api-reference-companion/remote/mexicaninstallmentsettled.md,MexicanInstallmentSettled,mexicaninstallmentsettled,5033,1,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,0,,1,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/
docs/companion-api/api-reference-companion/remote/stop.md,Stop,stop,4881,2,https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,0,,2,https://developer.sprint.paymentology.com/companion-api/klv-lookup/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/
docs/companion-api/api-reference-companion/remote/validatepin.md,ValidatePIN,validatepin,3636,1,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/,0,,1,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/
docs/companion-api/disputes-1.md,Disputes,disputes-1,10817,1,mailto:support@paymentology.com,1,https://files.readme.io/9ee2cc957dd6c87f3531ae9f9a2b2d4a2be66c2eb91263b2aa0157827a7a6bb6-image.png,0,
docs/companion-api/issue-cards/digital-first.md,Digital First,digital-first,5366,6,https://developer.sprint.paymentology.com/companion-api/tokenization2/ | https://developer.sprint.paymentology.com/companion-api/tokenization2/visa-token-provisioning/ | https://developer.sprint.paymentology.com/companion-api/issue-cards/ | https://developer.sprint.paymentology.com/printlinkedcard/ | https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/printlinkedcardwithpinblock/ | https://developer.sprint.paymentology.com/togglevoucherfeature/,0,,6,https://developer.sprint.paymentology.com/companion-api/tokenization2/ | https://developer.sprint.paymentology.com/companion-api/tokenization2/visa-token-provisioning/ | https://developer.sprint.paymentology.com/companion-api/issue-cards/ | https://developer.sprint.paymentology.com/printlinkedcard/ | https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/printlinkedcardwithpinblock/ | https://developer.sprint.paymentology.com/togglevoucherfeature/
docs/companion-api/issue-cards/index.md,Issue cards,index,4107,2,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/createlinkedcard/ | https://developer.sprint.paymentology.com/companion-api/issue-cards/digital-first/,0,,2,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/createlinkedcard/ | https://developer.sprint.paymentology.com/companion-api/issue-cards/digital-first/
docs/companion-api/klv-lookup.md,KLV Lookup,klv-lookup,18669,14,api-reference-companion/remote/balance/ | api-reference-companion/remote/#Deduct | api-reference-companion/remote/#DeductAdjustment | api-reference-companion/remote/#LoadAuth | api-reference-companion/remote/loadauthreversal/ | api-reference-companion/remote/#LoadAdjustment | api-reference-companion/remote/#Stop | api-reference-companion/remote/#AdministrativeMessage | api-reference-companion/remote/#AdministrativeMessage | api-reference-companion/remote/administrativemessage/#3DSecure | api-reference-companion/remote/administrativemessage/#3DSAppAuth | api-reference-companion/remote/administrativemessage/#3DSAppFinal | ../get-started/whats-new | ../get-started/whats-new,0,,0,
docs/companion-api/manage-cards-1.md,Manage cards,manage-cards-1,2744,12,#stop | #unstop | #retire | #replace | #retrieve | #status | https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/#StopCard | https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/#UnstopCard | https://developer.sprint.paymentology.com/retirecard/ | https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/#TransferLink | https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/#GetActiveLinkedCards | https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/#Status,0,,6,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/#StopCard | https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/#UnstopCard | https://developer.sprint.paymentology.com/retirecard/ | https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/#TransferLink | https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/#GetActiveLinkedCards | https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/#Status
docs/companion-api/manage-funds/3d-secure.md,3D Secure,3d-secure,3809,2,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/set3dsecurecode/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/#3DSecure,1,https://files.readme.io/ff55b4e05aa3f9a82f1612594f43ee2a177c0128ae682ccd23d64bc9cc5223e8-image.png,2,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/set3dsecurecode/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/administrativemessage/#3DSecure
docs/companion-api/manage-funds/automated-fuel-dispensers-afd-transactions.md,AFD Transactions,automated-fuel-dispensers-afd-transactions,3788,0,,1,https://files.readme.io/94cd04e735f73bec61eee9c5e6242295ce09fa7209ca5790ecc34c4f51a83190-image.png,0,
docs/companion-api/manage-funds/index.md,Manage funds,index,25062,36,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/balance/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauth/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadadjustment/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadadjustment/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauth/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauth/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadadjustment/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauthreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauth/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauth/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadadjustment/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauthreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauth/ | #LoadAuth | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadadjustment/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauthreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadadjustment/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductadjustment/,0,,35,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/balance/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deduct/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauth/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadadjustment/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadadjustment/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauth/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauth/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadadjustment/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauthreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauth/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauth/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadadjustment/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauthreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauth/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadadjustment/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadauthreversal/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/loadadjustment/ | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/deductadjustment/
docs/companion-api/manage-funds.md,Manage funds,manage-funds,18193,0,,2,https://files.readme.io/ae4453cdf9910f36c1cadc40d6c43593c79d1eb05195a6efceb0c47d8f9dbbd4-image.png | https://files.readme.io/bb12aa3330d56a949be2d13c202e18a3f19083b76737a8f5a4415c152a0cfe39-image.png,0,
docs/companion-api/messages.md,Messages,messages,1382,4,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/#AdminsitrativeMessage3DSecureOTP | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/#AdministrativeMessage | https://developer.sprint.paymentology.com/administrative-message-values/ | https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/stopcard/,0,,4,https://developer.sprint.paymentology.com/companion-api/api-reference/remote/#AdminsitrativeMessage3DSecureOTP | https://developer.sprint.paymentology.com/companion-api/api-reference/remote/#AdministrativeMessage | https://developer.sprint.paymentology.com/administrative-message-values/ | https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/stopcard/
docs/companion-api/overview.md,Overview,overview,5852,2,https://developer.sprint.paymentology.com/get-started/our-apis/ | #,5,ICON_URL_1 | ICON_URL_2 | ICON_URL_3 | ICON_URL_4 | ICON_URL_5,1,https://developer.sprint.paymentology.com/get-started/our-apis/
docs/companion-api/reports/apple-pay-monthly-declines-report-1.md,Apple Pay monthly declines report,apple-pay-monthly-declines-report-1,3655,1,https://developer.sprint.paymentology.com/wp-content/uploads/2024/01/CampaignName_ApplePay-Declines-Report-MONTH-YYYY.xls,0,,1,https://developer.sprint.paymentology.com/wp-content/uploads/2024/01/CampaignName_ApplePay-Declines-Report-MONTH-YYYY.xls
docs/companion-api/reports/apple-pay-monthly-fee-billing-report-1.md,Apple Pay monthly fee billing report,apple-pay-monthly-fee-billing-report-1,3278,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_ApplePay-Monthly-Fee-Billing-Report-Month-YYYY.xls,1,https://files.readme.io/7f1c377f5d27da2d91f65444997b9801ecb21ef5967824da982381d3e27e1b22-image.png,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_ApplePay-Monthly-Fee-Billing-Report-Month-YYYY.xls
docs/companion-api/reports/apple-pay-monthly-metric-report-1.md,Apple Pay monthly metric report,apple-pay-monthly-metric-report-1,6524,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_ApplePay-Monthly-Metric-Report-Month-YYYY.xls,1,https://files.readme.io/a66ea97929407216246f3aa30fbbfad829fde88464e670658a19e215b3dd8e4d-image.png,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_ApplePay-Monthly-Metric-Report-Month-YYYY.xls
docs/companion-api/reports/apple-pay-monthly-top-merchant-report-1.md,Apple Pay monthly top merchant report,apple-pay-monthly-top-merchant-report-1,2248,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_ApplePay-Top-Merchant-Report-MMM-YYYY.xls,1,https://files.readme.io/6000680592f26151b636c4b78b2b2f4d8ea7811a62be6f4e8690402628b02ba7-image.png,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_ApplePay-Top-Merchant-Report-MMM-YYYY.xls
docs/companion-api/reports/apple-pay-monthly-usage-frequency-report-1.md,Apple Pay monthly usage frequency report,apple-pay-monthly-usage-frequency-report-1,5797,0,,1,https://files.readme.io/60a1a7955b6db5769c33aed9edd580bb24feebd5655b07e45f77fed464306f26-image.png,0,
docs/companion-api/reports/apple-pay-quarterly-fee-billing-report-1.md,Apple Pay Quarterly Fee Billing Report,apple-pay-quarterly-fee-billing-report-1,5065,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_ApplePay-Quarterly-Fee-Billing-Report-Month-YYYY.xls,1,https://files.readme.io/236bf3afcd34df2a9eb997a056af48562258d18c911b93e3cbc261b2aec9eb8a-image.png,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_ApplePay-Quarterly-Fee-Billing-Report-Month-YYYY.xls
docs/companion-api/reports/authorisation-income-report-1.md,Authorisation income report,authorisation-income-report-1,2455,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_authorisationincomereport_YYYY_MM_DD.csv,1,https://files.readme.io/fbe5b25b5d8f37d66d91b12cea17279fc07059cc08001afb306e4c94cfce84dc-image.png,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_authorisationincomereport_YYYY_MM_DD.csv
docs/companion-api/reports/blocked-transactions-report-1.md,Blocked transactions report,blocked-transactions-report-1,2077,1,https://developer.sprint.paymentology.com/wp-content/uploads/2024/02/CampaignName-Blocked-Transactions-231015-231022.xls,0,,1,https://developer.sprint.paymentology.com/wp-content/uploads/2024/02/CampaignName-Blocked-Transactions-231015-231022.xls
docs/companion-api/reports/card-balance-report-1.md,Card balance report,card-balance-report-1,2865,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_cardbalances_YYYY_MM_DD.csv,1,https://files.readme.io/742b51c0d34de54601aa8469cb10cca4279d96d47c7a762f1148af065a87c1d2-image.png,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_cardbalances_YYYY_MM_DD.csv
docs/companion-api/reports/card-order-report.md,Card order,card-order-report,2319,2,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/ordercard/ | https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_PanDetails_YYYYMMDD.csv,1,https://files.readme.io/05246a1defd16dbc32a29f85e691779d3372c0b7389d2d5d11bff95cf276556b-image.png,2,https://developer.sprint.paymentology.com/companion-api/api-reference/local-api/ordercard/ | https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_PanDetails_YYYYMMDD.csv
docs/companion-api/reports/daily-negative-balance-report-1.md,Daily negative balance report,daily-negative-balance-report-1,2825,2,https://developer.sprint.paymentology.com/wp-content/uploads/2024/10/DailyNegativeBalanceReportOnChargebackQueue_CampaignName_YYYYMMDD.csv | https://developer.sprint.paymentology.com/companion-api/reports/,0,,2,https://developer.sprint.paymentology.com/wp-content/uploads/2024/10/DailyNegativeBalanceReportOnChargebackQueue_CampaignName_YYYYMMDD.csv | https://developer.sprint.paymentology.com/companion-api/reports/
docs/companion-api/reports/daily-sales-and-redemption-report-1.md,Daily sales and redemption report,daily-sales-and-redemption-report-1,2531,1,https://developer.sprint.paymentology.com/wp-content/uploads/2024/02/CampaignName_DailySalesRedmeptionStatement-YYYY-MM-DD.csv,0,,1,https://developer.sprint.paymentology.com/wp-content/uploads/2024/02/CampaignName_DailySalesRedmeptionStatement-YYYY-MM-DD.csv
docs/companion-api/reports/daily-statement-report-1.md,Daily statement report,daily-statement-report-1,2287,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_Statement_YYYYMMDD.csv,0,,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_Statement_YYYYMMDD.csv
docs/companion-api/reports/detailed-settlement-report-1.md,Detailed settlement report,detailed-settlement-report-1,8133,3,#DSRV1 | #DSRV2 | https://developer.sprint.paymentology.com/wp-content/uploads/2024/02/CampaignNameDailySettlementsYYYYMMDD.csv,1,https://files.readme.io/369ced30e5c3f4ad95f542e8556ac38a11619d46cad93fbc563189218d7d1349-image.png,1,https://developer.sprint.paymentology.com/wp-content/uploads/2024/02/CampaignNameDailySettlementsYYYYMMDD.csv
docs/companion-api/reports/ecommerce-report-1.md,eCommerce report,ecommerce-report-1,3568,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/EcommerceTransactions_CampaignName_YYYYMMDD.csv,1,https://files.readme.io/0cc5ea1a226c0bb50341fcdb5f3f58f48a186885fc8cdf5221005bab83d119d8-image.png,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/EcommerceTransactions_CampaignName_YYYYMMDD.csv
docs/companion-api/reports/failed-transaction-report.md,Failed transaction report,failed-transaction-report,7925,8,#FTRV1 | #FTRV2 | https://developer.sprint.paymentology.com/wp-content/uploads/2021/04/Failed-transaction-report-code-descriptions.xlsx | https://developer.sprint.paymentology.com/companion-api/tokenization2/token-lifecycle-management/#WID | https://developer.sprint.paymentology.com/wp-content/uploads/2021/04/Failed-transaction-report-code-descriptions.xlsx | https://developer.sprint.paymentology.com/companion-api/tokenization2/token-lifecycle-management/#WID | https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_DailyAuthFailure_YYYYMMDD.csv | https://developer.sprint.paymentology.com/wp-content/uploads/2025/05/CampaignName_DailyAuthFailure_YYYYMMDD-V2.csv,1,https://files.readme.io/3ed0015f41b8051dc70faa9609e39a8bdae3a7b08e6b6fb8f4e3c5cecabc3a8c-image.png,6,https://developer.sprint.paymentology.com/wp-content/uploads/2021/04/Failed-transaction-report-code-descriptions.xlsx | https://developer.sprint.paymentology.com/companion-api/tokenization2/token-lifecycle-management/#WID | https://developer.sprint.paymentology.com/wp-content/uploads/2021/04/Failed-transaction-report-code-descriptions.xlsx | https://developer.sprint.paymentology.com/companion-api/tokenization2/token-lifecycle-management/#WID | https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignName_DailyAuthFailure_YYYYMMDD.csv | https://developer.sprint.paymentology.com/wp-content/uploads/2025/05/CampaignName_DailyAuthFailure_YYYYMMDD-V2.csv
docs/companion-api/reports/forex-gains-report.md,Forex gains report,forex-gains-report,2467,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/DailyForexReport_CAMID_YYYY_MM_DD.xls,1,https://files.readme.io/950d55e521599b60f3926f3a5d8572ff276dd186de428cf651fc545f90a8a7f2-image.png,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/DailyForexReport_CAMID_YYYY_MM_DD.xls
docs/companion-api/reports/google-pay-monthly-report-1.md,Google Pay monthly report,google-pay-monthly-report-1,2261,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignNamegooglepaymonthlyreportMMM-YYYY.csv,1,https://files.readme.io/cab65267d910d3d9dabfb6e432b1649a1dde22282b4056fcc0032f9b7379089e-image.png,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/CampaignNamegooglepaymonthlyreportMMM-YYYY.csv
docs/companion-api/reports/inactive-cards-report-1.md,Inactive cards report,inactive-cards-report-1,1864,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/InactiveCards_CampaignName_YYYY-MM-DD-YYYY-MM-DD.csv,1,https://files.readme.io/2103c99f7170f5f074394017d47623bbf1106d6341611fb35de32488cc736e90-image.png,1,https://developer.sprint.paymentology.com/wp-content/uploads/2023/12/InactiveCards_CampaignName_YYYY-MM-DD-YYYY-MM-DD.csv
